Time,sale_value,redemption_value
2024-03-13T15:00:00Z,929,930
2024-03-13T16:00:00Z,940,869
2024-03-13T17:00:00Z,938,764
2024-03-13T18:00:00Z,893,644
2024-03-13T19:00:00Z,811,508
2024-03-13T20:00:00Z,727,369
2024-03-13T21:00:00Z,613,237
2024-03-13T22:00:00Z,498,134
2024-03-13T23:00:00Z,382,78
2024-03-14T00:00:00Z,270,48
2024-03-14T01:00:00Z,178,81
2024-03-14T02:00:00Z,108,125
2024-03-14T03:00:00Z,66,242
2024-03-14T04:00:00Z,52,53
2024-03-14T05:00:00Z,65,63
2024-03-14T06:00:00Z,109,133
2024-03-14T07:00:00Z,179,228
2024-03-14T08:00:00Z,269,357
2024-03-14T09:00:00Z,391,507
2024-03-14T10:00:00Z,501,643
2024-03-14T11:00:00Z,623,769
2024-03-14T12:00:00Z,719,856
2024-03-14T13:00:00Z,813,921
2024-03-14T14:00:00Z,892,945
2024-03-14T15:00:00Z,932,936
2024-03-14T16:00:00Z,953,871
2024-03-14T17:00:00Z,931,758
2024-03-14T18:00:00Z,890,632
2024-03-14T19:00:00Z,818,502
2024-03-14T20:00:00Z,726,359
2024-03-14T21:00:00Z,621,238
2024-03-14T22:00:00Z,498,142
2024-03-14T23:00:00Z,377,78
2024-03-15T00:00:00Z,280,43
2024-03-15T01:00:00Z,177,77
2024-03-15T02:00:00Z,102,130
2024-03-15T03:00:00Z,64,230
2024-03-15T04:00:00Z,56,49
2024-03-15T05:00:00Z,61,74
2024-03-15T06:00:00Z,122,142
2024-03-15T07:00:00Z,184,241
2024-03-15T08:00:00Z,284,363
2024-03-15T09:00:00Z,389,496
2024-03-15T10:00:00Z,507,637
2024-03-15T11:00:00Z,619,766
2024-03-15T12:00:00Z,729,863
2024-03-15T13:00:00Z,821,928
2024-03-15T14:00:00Z,894,949
2024-03-15T15:00:00Z,941,933
2024-03-15T16:00:00Z,950,862
2024-03-15T17:00:00Z,933,773
2024-03-15T18:00:00Z,890,640
2024-03-15T19:00:00Z,809,505
2024-03-15T20:00:00Z,733,366
2024-03-15T21:00:00Z,617,235
2024-03-15T22:00:00Z,501,140
2024-03-15T23:00:00Z,376,74
2024-03-16T00:00:00Z,270,56
2024-03-16T01:00:00Z,183,82
2024-03-16T02:00:00Z,118,143
2024-03-16T03:00:00Z,68,236
2024-03-16T04:00:00Z,55,52
2024-03-16T05:00:00Z,67,71
2024-03-16T06:00:00Z,107,134
2024-03-16T07:00:00Z,187,238
2024-03-16T08:00:00Z,281,359
2024-03-16T09:00:00Z,380,491
2024-03-16T10:00:00Z,503,639
2024-03-16T11:00:00Z,615,763
2024-03-16T12:00:00Z,734,862
2024-03-16T13:00:00Z,823,930
2024-03-16T14:00:00Z,888,951
2024-03-16T15:00:00Z,938,931
2024-03-16T16:00:00Z,943,869
2024-03-16T17:00:00Z,937,765
2024-03-16T18:00:00Z,890,637
2024-03-16T19:00:00Z,821,494
2024-03-16T20:00:00Z,728,358
2024-03-16T21:00:00Z,615,247
2024-03-16T22:00:00Z,500,134
2024-03-16T23:00:00Z,377,72
2024-03-17T00:00:00Z,282,50
2024-03-17T01:00:00Z,180,73
2024-03-17T02:00:00Z,114,143
2024-03-17T03:00:00Z,60,245
2024-03-17T04:00:00Z,54,61
2024-03-17T05:00:00Z,68,77
2024-03-17T06:00:00Z,108,140
2024-03-17T07:00:00Z,173,234
2024-03-17T08:00:00Z,273,359
2024-03-17T09:00:00Z,380,501
2024-03-17T10:00:00Z,495,634
2024-03-17T11:00:00Z,618,763
2024-03-17T12:00:00Z,735,864
2024-03-17T13:00:00Z,806,927
2024-03-17T14:00:00Z,890,944
2024-03-17T15:00:00Z,926,932
2024-03-17T16:00:00Z,951,861
2024-03-17T17:00:00Z,941,764
2024-03-17T18:00:00Z,889,630
2024-03-17T19:00:00Z,818,506
2024-03-17T20:00:00Z,736,360
2024-03-17T21:00:00Z,609,230
2024-03-17T22:00:00Z,497,132
2024-03-17T23:00:00Z,384,62
2024-03-18T00:00:00Z,285,51
2024-03-18T01:00:00Z,181,69
2024-03-18T02:00:00Z,112,131
2024-03-18T03:00:00Z,62,226
2024-03-18T04:00:00Z,52,48
2024-03-18T05:00:00Z,66,70
2024-03-18T06:00:00Z,105,124
2024-03-18T07:00:00Z,184,232
2024-03-18T08:00:00Z,279,362
2024-03-18T09:00:00Z,382,494
2024-03-18T10:00:00Z,501,640
2024-03-18T11:00:00Z,616,759
2024-03-18T12:00:00Z,721,861
2024-03-18T13:00:00Z,823,922
2024-03-18T14:00:00Z,894,951
2024-03-18T15:00:00Z,933,931
2024-03-18T16:00:00Z,950,856
2024-03-18T17:00:00Z,923,765
2024-03-18T18:00:00Z,886,641
2024-03-18T19:00:00Z,817,501
2024-03-18T20:00:00Z,734,357
2024-03-18T21:00:00Z,615,237
2024-03-18T22:00:00Z,498,124
2024-03-18T23:00:00Z,388,73
2024-03-19T00:00:00Z,273,43
2024-03-19T01:00:00Z,183,79
2024-03-19T02:00:00Z,113,132
2024-03-19T03:00:00Z,59,234
2024-03-19T04:00:00Z,51,48
2024-03-19T05:00:00Z,67,72
2024-03-19T06:00:00Z,112,139
2024-03-19T07:00:00Z,182,234
2024-03-19T08:00:00Z,279,367
2024-03-19T09:00:00Z,385,495
2024-03-19T10:00:00Z,499,635
2024-03-19T11:00:00Z,617,769
2024-03-19T12:00:00Z,717,866
2024-03-19T13:00:00Z,825,928
2024-03-19T14:00:00Z,889,949
2024-03-19T15:00:00Z,932,925
2024-03-19T16:00:00Z,950,862
2024-03-19T17:00:00Z,939,765
2024-03-19T18:00:00Z,893,644
2024-03-19T19:00:00Z,820,500
2024-03-19T20:00:00Z,727,362
2024-03-19T21:00:00Z,615,228
2024-03-19T22:00:00Z,503,130
2024-03-19T23:00:00Z,388,70
2024-03-20T00:00:00Z,279,53
2024-03-20T01:00:00Z,179,72
2024-03-20T02:00:00Z,111,132
2024-03-20T03:00:00Z,66,239
2024-03-20T04:00:00Z,43,51
2024-03-20T05:00:00Z,67,66
2024-03-20T06:00:00Z,107,129
2024-03-20T07:00:00Z,179,235
2024-03-20T08:00:00Z,275,352
2024-03-20T09:00:00Z,382,499
2024-03-20T10:00:00Z,503,645
2024-03-20T11:00:00Z,616,766
2024-03-20T12:00:00Z,727,865
2024-03-20T13:00:00Z,816,931
2024-03-20T14:00:00Z,884,958
2024-03-20T15:00:00Z,939,931
2024-03-20T16:00:00Z,961,875
2024-03-20T17:00:00Z,938,762
2024-03-20T18:00:00Z,886,645
2024-03-20T19:00:00Z,813,493
2024-03-20T20:00:00Z,727,358
2024-03-20T21:00:00Z,617,234
2024-03-20T22:00:00Z,496,134
2024-03-20T23:00:00Z,379,75
2024-03-21T00:00:00Z,275,51
2024-03-21T01:00:00Z,187,77
2024-03-21T02:00:00Z,108,136
2024-03-21T03:00:00Z,67,232
2024-03-21T04:00:00Z,43,52
2024-03-21T05:00:00Z,64,64
2024-03-21T06:00:00Z,115,138
2024-03-21T07:00:00Z,187,233
2024-03-21T08:00:00Z,268,357
2024-03-21T09:00:00Z,393,506
2024-03-21T10:00:00Z,494,630
2024-03-21T11:00:00Z,622,755
2024-03-21T12:00:00Z,719,861
2024-03-21T13:00:00Z,824,924
2024-03-21T14:00:00Z,885,948
2024-03-21T15:00:00Z,943,931
2024-03-21T16:00:00Z,943,862
2024-03-21T17:00:00Z,937,771
2024-03-21T18:00:00Z,891,638
2024-03-21T19:00:00Z,818,500
2024-03-21T20:00:00Z,727,363
2024-03-21T21:00:00Z,614,239
2024-03-21T22:00:00Z,501,135
2024-03-21T23:00:00Z,381,82
2024-03-22T00:00:00Z,278,40
2024-03-22T01:00:00Z,184,76
2024-03-22T02:00:00Z,116,138
2024-03-22T03:00:00Z,55,230
2024-03-22T04:00:00Z,54,45
2024-03-22T05:00:00Z,70,70
2024-03-22T06:00:00Z,115,133
2024-03-22T07:00:00Z,184,247
2024-03-22T08:00:00Z,273,351
2024-03-22T09:00:00Z,393,496
2024-03-22T10:00:00Z,497,644
2024-03-22T11:00:00Z,623,774
2024-03-22T12:00:00Z,727,877
2024-03-22T13:00:00Z,820,924
2024-03-22T14:00:00Z,885,950
2024-03-22T15:00:00Z,929,925
2024-03-22T16:00:00Z,953,857
2024-03-22T17:00:00Z,935,759
2024-03-22T18:00:00Z,894,639
2024-03-22T19:00:00Z,821,507
2024-03-22T20:00:00Z,729,365
2024-03-22T21:00:00Z,614,230
2024-03-22T22:00:00Z,505,137
2024-03-22T23:00:00Z,385,74
2024-03-23T00:00:00Z,273,49
2024-03-23T01:00:00Z,189,76
2024-03-23T02:00:00Z,114,138
2024-03-23T03:00:00Z,60,231
2024-03-23T04:00:00Z,49,58
2024-03-23T05:00:00Z,71,83
2024-03-23T06:00:00Z,102,142
2024-03-23T07:00:00Z,178,240
2024-03-23T08:00:00Z,280,357
2024-03-23T09:00:00Z,393,506
2024-03-23T10:00:00Z,503,636
2024-03-23T11:00:00Z,612,762
2024-03-23T12:00:00Z,724,865
2024-03-23T13:00:00Z,821,934
2024-03-23T14:00:00Z,894,944
2024-03-23T15:00:00Z,928,924
2024-03-23T16:00:00Z,947,864
2024-03-23T17:00:00Z,927,767
2024-03-23T18:00:00Z,891,643
2024-03-23T19:00:00Z,831,497
2024-03-23T20:00:00Z,727,368
2024-03-23T21:00:00Z,612,241
2024-03-23T22:00:00Z,498,134
2024-03-23T23:00:00Z,386,79
2024-03-24T00:00:00Z,278,50
2024-03-24T01:00:00Z,183,74
2024-03-24T02:00:00Z,98,136
2024-03-24T03:00:00Z,61,224
2024-03-24T04:00:00Z,46,48
2024-03-24T05:00:00Z,64,74
2024-03-24T06:00:00Z,108,132
2024-03-24T07:00:00Z,189,233
2024-03-24T08:00:00Z,273,355
2024-03-24T09:00:00Z,383,507
2024-03-24T10:00:00Z,495,636
2024-03-24T11:00:00Z,620,761
2024-03-24T12:00:00Z,725,858
2024-03-24T13:00:00Z,807,928
2024-03-24T14:00:00Z,890,956
2024-03-24T15:00:00Z,931,931
2024-03-24T16:00:00Z,946,854
2024-03-24T17:00:00Z,931,771
2024-03-24T18:00:00Z,899,626
2024-03-24T19:00:00Z,820,502
2024-03-24T20:00:00Z,724,360
2024-03-24T21:00:00Z,613,244
2024-03-24T22:00:00Z,502,131
2024-03-24T23:00:00Z,382,79
2024-03-25T00:00:00Z,264,53
2024-03-25T01:00:00Z,178,61
2024-03-25T02:00:00Z,110,128
2024-03-25T03:00:00Z,71,238
2024-03-25T04:00:00Z,54,44
2024-03-25T05:00:00Z,69,75
2024-03-25T06:00:00Z,107,137
2024-03-25T07:00:00Z,175,241
2024-03-25T08:00:00Z,273,369
2024-03-25T09:00:00Z,378,505
2024-03-25T10:00:00Z,505,640
2024-03-25T11:00:00Z,610,759
2024-03-25T12:00:00Z,722,863
2024-03-25T13:00:00Z,822,938
2024-03-25T14:00:00Z,889,948
2024-03-25T15:00:00Z,934,926
2024-03-25T16:00:00Z,956,857
2024-03-25T17:00:00Z,935,764
2024-03-25T18:00:00Z,885,642
2024-03-25T19:00:00Z,815,505
2024-03-25T20:00:00Z,716,361
2024-03-25T21:00:00Z,614,236
2024-03-25T22:00:00Z,505,139
2024-03-25T23:00:00Z,379,66
2024-03-26T00:00:00Z,281,57
2024-03-26T01:00:00Z,178,74
2024-03-26T02:00:00Z,96,140
2024-03-26T03:00:00Z,57,237
2024-03-26T04:00:00Z,48,51
2024-03-26T05:00:00Z,65,75
2024-03-26T06:00:00Z,107,138
2024-03-26T07:00:00Z,182,237
2024-03-26T08:00:00Z,278,357
2024-03-26T09:00:00Z,383,502
2024-03-26T10:00:00Z,496,640
2024-03-26T11:00:00Z,620,765
2024-03-26T12:00:00Z,723,866
2024-03-26T13:00:00Z,819,930
2024-03-26T14:00:00Z,888,955
2024-03-26T15:00:00Z,941,926
2024-03-26T16:00:00Z,947,854
2024-03-26T17:00:00Z,935,774
2024-03-26T18:00:00Z,890,633
2024-03-26T19:00:00Z,824,496
2024-03-26T20:00:00Z,730,358
2024-03-26T21:00:00Z,614,229
2024-03-26T22:00:00Z,501,136
2024-03-26T23:00:00Z,387,69
2024-03-27T00:00:00Z,277,53
2024-03-27T01:00:00Z,186,66
2024-03-27T02:00:00Z,108,137
2024-03-27T03:00:00Z,59,242
2024-03-27T04:00:00Z,53,40
2024-03-27T05:00:00Z,61,68
2024-03-27T06:00:00Z,110,122
2024-03-27T07:00:00Z,181,234
2024-03-27T08:00:00Z,274,364
2024-03-27T09:00:00Z,380,501
2024-03-27T10:00:00Z,508,638
2024-03-27T11:00:00Z,618,762
2024-03-27T12:00:00Z,724,864
2024-03-27T13:00:00Z,818,932
2024-03-27T14:00:00Z,892,951
2024-03-27T15:00:00Z,937,922
2024-03-27T16:00:00Z,956,872
2024-03-27T17:00:00Z,933,759
2024-03-27T18:00:00Z,891,641
2024-03-27T19:00:00Z,815,503
2024-03-27T20:00:00Z,725,358
2024-03-27T21:00:00Z,615,241
2024-03-27T22:00:00Z,502,134
2024-03-27T23:00:00Z,385,69
2024-03-28T00:00:00Z,277,45
2024-03-28T01:00:00Z,181,78
2024-03-28T02:00:00Z,114,134
2024-03-28T03:00:00Z,61,240
2024-03-28T04:00:00Z,54,51
2024-03-28T05:00:00Z,65,73
2024-03-28T06:00:00Z,123,138
2024-03-28T07:00:00Z,182,238
2024-03-28T08:00:00Z,268,371
2024-03-28T09:00:00Z,391,506
2024-03-28T10:00:00Z,503,636
2024-03-28T11:00:00Z,615,770
2024-03-28T12:00:00Z,726,867
2024-03-28T13:00:00Z,821,921
2024-03-28T14:00:00Z,894,941
2024-03-28T15:00:00Z,929,937
2024-03-28T16:00:00Z,949,864
2024-03-28T17:00:00Z,930,759
2024-03-28T18:00:00Z,893,643
2024-03-28T19:00:00Z,819,494
2024-03-28T20:00:00Z,719,351
2024-03-28T21:00:00Z,611,245
2024-03-28T22:00:00Z,499,137
2024-03-28T23:00:00Z,385,63
2024-03-29T00:00:00Z,274,47
2024-03-29T01:00:00Z,179,72
2024-03-29T02:00:00Z,124,137
2024-03-29T03:00:00Z,67,229
2024-03-29T04:00:00Z,38,56
2024-03-29T05:00:00Z,69,80
2024-03-29T06:00:00Z,117,134
2024-03-29T07:00:00Z,186,231
2024-03-29T08:00:00Z,276,360
2024-03-29T09:00:00Z,390,496
2024-03-29T10:00:00Z,494,640
2024-03-29T11:00:00Z,617,757
2024-03-29T12:00:00Z,728,869
2024-03-29T13:00:00Z,821,928
2024-03-29T14:00:00Z,894,961
2024-03-29T15:00:00Z,929,926
2024-03-29T16:00:00Z,951,870
2024-03-29T17:00:00Z,938,775
2024-03-29T18:00:00Z,891,648
2024-03-29T19:00:00Z,818,502
2024-03-29T20:00:00Z,728,347
2024-03-29T21:00:00Z,603,232
2024-03-29T22:00:00Z,509,137
2024-03-29T23:00:00Z,385,67
2024-03-30T00:00:00Z,275,53
2024-03-30T01:00:00Z,177,72
2024-03-30T02:00:00Z,116,133
2024-03-30T03:00:00Z,62,233
2024-03-30T04:00:00Z,35,45
2024-03-30T05:00:00Z,65,75
2024-03-30T06:00:00Z,112,143
2024-03-30T07:00:00Z,184,243
2024-03-30T08:00:00Z,276,369
2024-03-30T09:00:00Z,386,502
2024-03-30T10:00:00Z,494,640
2024-03-30T11:00:00Z,617,764
2024-03-30T12:00:00Z,732,855
2024-03-30T13:00:00Z,820,933
2024-03-30T14:00:00Z,892,952
2024-03-30T15:00:00Z,940,925
2024-03-30T16:00:00Z,948,872
2024-03-30T17:00:00Z,935,751
2024-03-30T18:00:00Z,889,646
2024-03-30T19:00:00Z,812,503
2024-03-30T20:00:00Z,729,364
2024-03-30T21:00:00Z,621,236
2024-03-30T22:00:00Z,497,145
2024-03-30T23:00:00Z,381,75
2024-03-31T00:00:00Z,262,49
2024-03-31T01:00:00Z,177,71
2024-03-31T02:00:00Z,119,135
2024-03-31T03:00:00Z,67,245
2024-03-31T04:00:00Z,53,48
2024-03-31T05:00:00Z,65,74
2024-03-31T06:00:00Z,111,129
2024-03-31T07:00:00Z,177,239
2024-03-31T08:00:00Z,280,363
2024-03-31T09:00:00Z,387,498
2024-03-31T10:00:00Z,492,642
2024-03-31T11:00:00Z,620,755
2024-03-31T12:00:00Z,720,864
2024-03-31T13:00:00Z,820,932
2024-03-31T14:00:00Z,888,955
2024-03-31T15:00:00Z,937,931
2024-03-31T16:00:00Z,943,869
2024-03-31T17:00:00Z,933,761
2024-03-31T18:00:00Z,899,645
2024-03-31T19:00:00Z,823,516
2024-03-31T20:00:00Z,728,362
2024-03-31T21:00:00Z,617,231
2024-03-31T22:00:00Z,500,130
2024-03-31T23:00:00Z,380,64
2024-04-01T00:00:00Z,281,51
2024-04-01T01:00:00Z,183,70
2024-04-01T02:00:00Z,106,137
2024-04-01T03:00:00Z,69,238
2024-04-01T04:00:00Z,45,46
2024-04-01T05:00:00Z,56,67
2024-04-01T06:00:00Z,108,137
2024-04-01T07:00:00Z,173,235
2024-04-01T08:00:00Z,269,367
2024-04-01T09:00:00Z,381,507
2024-04-01T10:00:00Z,499,645
2024-04-01T11:00:00Z,615,765
2024-04-01T12:00:00Z,723,862
2024-04-01T13:00:00Z,816,925
2024-04-01T14:00:00Z,886,949
2024-04-01T15:00:00Z,942,925
2024-04-01T16:00:00Z,940,861
2024-04-01T17:00:00Z,929,770
2024-04-01T18:00:00Z,889,633
2024-04-01T19:00:00Z,818,505
2024-04-01T20:00:00Z,724,363
2024-04-01T21:00:00Z,619,227
2024-04-01T22:00:00Z,491,138
2024-04-01T23:00:00Z,385,74
2024-04-02T00:00:00Z,268,48
2024-04-02T01:00:00Z,173,73
2024-04-02T02:00:00Z,114,136
2024-04-02T03:00:00Z,62,224
2024-04-02T04:00:00Z,54,56
2024-04-02T05:00:00Z,62,76
2024-04-02T06:00:00Z,102,138
2024-04-02T07:00:00Z,183,234
2024-04-02T08:00:00Z,285,368
2024-04-02T09:00:00Z,374,507
2024-04-02T10:00:00Z,499,641
2024-04-02T11:00:00Z,623,772
2024-04-02T12:00:00Z,719,870
2024-04-02T13:00:00Z,815,923
2024-04-02T14:00:00Z,888,945
2024-04-02T15:00:00Z,932,926
2024-04-02T16:00:00Z,946,861
2024-04-02T17:00:00Z,933,767
2024-04-02T18:00:00Z,886,640
2024-04-02T19:00:00Z,820,502
2024-04-02T20:00:00Z,722,367
2024-04-02T21:00:00Z,618,229
2024-04-02T22:00:00Z,501,143
2024-04-02T23:00:00Z,380,74
2024-04-03T00:00:00Z,278,46
2024-04-03T01:00:00Z,194,79
2024-04-03T02:00:00Z,109,135
2024-04-03T03:00:00Z,78,222
2024-04-03T04:00:00Z,51,40
2024-04-03T05:00:00Z,67,66
2024-04-03T06:00:00Z,114,137
2024-04-03T07:00:00Z,179,241
2024-04-03T08:00:00Z,278,355
2024-04-03T09:00:00Z,386,498
2024-04-03T10:00:00Z,504,639
2024-04-03T11:00:00Z,619,772
2024-04-03T12:00:00Z,721,871
2024-04-03T13:00:00Z,821,923
2024-04-03T14:00:00Z,886,949
2024-04-03T15:00:00Z,933,929
2024-04-03T16:00:00Z,955,865
2024-04-03T17:00:00Z,925,768
2024-04-03T18:00:00Z,900,651
2024-04-03T19:00:00Z,811,501
2024-04-03T20:00:00Z,730,356
2024-04-03T21:00:00Z,628,244
2024-04-03T22:00:00Z,502,134
2024-04-03T23:00:00Z,381,71
2024-04-04T00:00:00Z,270,47
2024-04-04T01:00:00Z,182,66
2024-04-04T02:00:00Z,112,138
2024-04-04T03:00:00Z,71,236
2024-04-04T04:00:00Z,49,52
2024-04-04T05:00:00Z,67,72
2024-04-04T06:00:00Z,106,139
2024-04-04T07:00:00Z,179,240
2024-04-04T08:00:00Z,283,363
2024-04-04T09:00:00Z,387,507
2024-04-04T10:00:00Z,509,639
2024-04-04T11:00:00Z,620,764
2024-04-04T12:00:00Z,721,871
2024-04-04T13:00:00Z,813,935
2024-04-04T14:00:00Z,884,945
2024-04-04T15:00:00Z,931,917
2024-04-04T16:00:00Z,951,866
2024-04-04T17:00:00Z,938,761
2024-04-04T18:00:00Z,889,640
2024-04-04T19:00:00Z,813,510
2024-04-04T20:00:00Z,724,356
2024-04-04T21:00:00Z,610,231
2024-04-04T22:00:00Z,489,136
2024-04-04T23:00:00Z,383,75
2024-04-05T00:00:00Z,276,45
2024-04-05T01:00:00Z,190,74
2024-04-05T02:00:00Z,103,133
2024-04-05T03:00:00Z,72,245
2024-04-05T04:00:00Z,51,48
2024-04-05T05:00:00Z,62,70
2024-04-05T06:00:00Z,116,141
2024-04-05T07:00:00Z,178,235
2024-04-05T08:00:00Z,272,360
2024-04-05T09:00:00Z,392,504
2024-04-05T10:00:00Z,499,639
2024-04-05T11:00:00Z,620,763
2024-04-05T12:00:00Z,729,871
2024-04-05T13:00:00Z,815,917
2024-04-05T14:00:00Z,895,943
2024-04-05T15:00:00Z,929,937
2024-04-05T16:00:00Z,952,866
2024-04-05T17:00:00Z,942,766
2024-04-05T18:00:00Z,881,640
2024-04-05T19:00:00Z,815,502
2024-04-05T20:00:00Z,719,360
2024-04-05T21:00:00Z,623,236
2024-04-05T22:00:00Z,508,123
2024-04-05T23:00:00Z,391,65
2024-04-06T00:00:00Z,274,52
2024-04-06T01:00:00Z,177,78
2024-04-06T02:00:00Z,115,134
2024-04-06T03:00:00Z,77,244
2024-04-06T04:00:00Z,54,46
2024-04-06T05:00:00Z,71,70
2024-04-06T06:00:00Z,113,139
2024-04-06T07:00:00Z,179,241
2024-04-06T08:00:00Z,263,368
2024-04-06T09:00:00Z,390,495
2024-04-06T10:00:00Z,501,637
2024-04-06T11:00:00Z,628,770
2024-04-06T12:00:00Z,732,867
2024-04-06T13:00:00Z,821,934
2024-04-06T14:00:00Z,877,953
2024-04-06T15:00:00Z,935,937
2024-04-06T16:00:00Z,951,869
2024-04-06T17:00:00Z,932,763
2024-04-06T18:00:00Z,888,628
2024-04-06T19:00:00Z,811,499
2024-04-06T20:00:00Z,730,361
2024-04-06T21:00:00Z,620,236
2024-04-06T22:00:00Z,502,133
2024-04-06T23:00:00Z,377,75
2024-04-07T00:00:00Z,276,55
2024-04-07T01:00:00Z,178,69
2024-04-07T02:00:00Z,116,132
2024-04-07T03:00:00Z,68,233
2024-04-07T04:00:00Z,56,53
2024-04-07T05:00:00Z,62,72
2024-04-07T06:00:00Z,108,139
2024-04-07T07:00:00Z,184,230
2024-04-07T08:00:00Z,267,366
2024-04-07T09:00:00Z,387,500
2024-04-07T10:00:00Z,497,640
2024-04-07T11:00:00Z,622,767
2024-04-07T12:00:00Z,717,869
2024-04-07T13:00:00Z,825,924
2024-04-07T14:00:00Z,881,944
2024-04-07T15:00:00Z,932,928
2024-04-07T16:00:00Z,946,866
2024-04-07T17:00:00Z,925,776
2024-04-07T18:00:00Z,902,647
2024-04-07T19:00:00Z,815,496
2024-04-07T20:00:00Z,727,363
2024-04-07T21:00:00Z,614,229
2024-04-07T22:00:00Z,506,124
2024-04-07T23:00:00Z,387,76
2024-04-08T00:00:00Z,271,47
2024-04-08T01:00:00Z,180,72
2024-04-08T02:00:00Z,106,146
2024-04-08T03:00:00Z,58,231
2024-04-08T04:00:00Z,51,58
2024-04-08T05:00:00Z,67,74
2024-04-08T06:00:00Z,102,139
2024-04-08T07:00:00Z,181,234
2024-04-08T08:00:00Z,262,357
2024-04-08T09:00:00Z,384,495
2024-04-08T10:00:00Z,504,637
2024-04-08T11:00:00Z,615,777
2024-04-08T12:00:00Z,722,852
2024-04-08T13:00:00Z,813,932
2024-04-08T14:00:00Z,890,947
2024-04-08T15:00:00Z,934,921
2024-04-08T16:00:00Z,952,864
2024-04-08T17:00:00Z,939,764
2024-04-08T18:00:00Z,891,633
2024-04-08T19:00:00Z,828,502
2024-04-08T20:00:00Z,723,362
2024-04-08T21:00:00Z,607,237
2024-04-08T22:00:00Z,503,142
2024-04-08T23:00:00Z,380,72
2024-04-09T00:00:00Z,276,53
2024-04-09T01:00:00Z,186,71
2024-04-09T02:00:00Z,102,136
2024-04-09T03:00:00Z,64,235
2024-04-09T04:00:00Z,48,51
2024-04-09T05:00:00Z,65,80
2024-04-09T06:00:00Z,106,136
2024-04-09T07:00:00Z,176,234
2024-04-09T08:00:00Z,281,354
2024-04-09T09:00:00Z,380,501
2024-04-09T10:00:00Z,504,632
2024-04-09T11:00:00Z,621,762
2024-04-09T12:00:00Z,717,874
2024-04-09T13:00:00Z,820,935
2024-04-09T14:00:00Z,887,955
2024-04-09T15:00:00Z,936,918
2024-04-09T16:00:00Z,943,863
2024-04-09T17:00:00Z,938,760
2024-04-09T18:00:00Z,895,629
2024-04-09T19:00:00Z,825,500
2024-04-09T20:00:00Z,721,357
2024-04-09T21:00:00Z,619,237
2024-04-09T22:00:00Z,496,141
2024-04-09T23:00:00Z,383,69
2024-04-10T00:00:00Z,275,46
2024-04-10T01:00:00Z,184,73
2024-04-10T02:00:00Z,110,143
2024-04-10T03:00:00Z,63,240
2024-04-10T04:00:00Z,50,48
2024-04-10T05:00:00Z,69,69
2024-04-10T06:00:00Z,114,138
2024-04-10T07:00:00Z,180,238
2024-04-10T08:00:00Z,277,368
2024-04-10T09:00:00Z,383,498
2024-04-10T10:00:00Z,502,637
2024-04-10T11:00:00Z,607,772
2024-04-10T12:00:00Z,723,861
2024-04-10T13:00:00Z,821,921
2024-04-10T14:00:00Z,882,949
2024-04-10T15:00:00Z,926,937
2024-04-10T16:00:00Z,946,850
2024-04-10T17:00:00Z,938,771
2024-04-10T18:00:00Z,891,633
2024-04-10T19:00:00Z,818,492
2024-04-10T20:00:00Z,727,358
2024-04-10T21:00:00Z,627,232
2024-04-10T22:00:00Z,498,136
2024-04-10T23:00:00Z,394,76
2024-04-11T00:00:00Z,272,49
2024-04-11T01:00:00Z,181,74
2024-04-11T02:00:00Z,104,146
2024-04-11T03:00:00Z,72,229
2024-04-11T04:00:00Z,56,48
2024-04-11T05:00:00Z,73,75
2024-04-11T06:00:00Z,115,134
2024-04-11T07:00:00Z,176,225
2024-04-11T08:00:00Z,276,364
2024-04-11T09:00:00Z,385,506
2024-04-11T10:00:00Z,506,633
2024-04-11T11:00:00Z,614,768
2024-04-11T12:00:00Z,726,858
2024-04-11T13:00:00Z,816,928
2024-04-11T14:00:00Z,891,953
2024-04-11T15:00:00Z,935,936
2024-04-11T16:00:00Z,951,855
2024-04-11T17:00:00Z,935,764
2024-04-11T18:00:00Z,893,648
2024-04-11T19:00:00Z,813,489
2024-04-11T20:00:00Z,719,360
2024-04-11T21:00:00Z,617,244
2024-04-11T22:00:00Z,502,133
2024-04-11T23:00:00Z,382,74
2024-04-12T00:00:00Z,279,51
2024-04-12T01:00:00Z,186,72
2024-04-12T02:00:00Z,102,135
2024-04-12T03:00:00Z,73,231
2024-04-12T04:00:00Z,49,58
2024-04-12T05:00:00Z,63,72
2024-04-12T06:00:00Z,105,139
2024-04-12T07:00:00Z,169,237
2024-04-12T08:00:00Z,270,358
2024-04-12T09:00:00Z,385,495
2024-04-12T10:00:00Z,508,638
2024-04-12T11:00:00Z,623,772
2024-04-12T12:00:00Z,731,863
2024-04-12T13:00:00Z,821,926
2024-04-12T14:00:00Z,886,945
2024-04-12T15:00:00Z,937,922
2024-04-12T16:00:00Z,950,864
2024-04-12T17:00:00Z,940,764
2024-04-12T18:00:00Z,891,639
2024-04-12T19:00:00Z,823,503
2024-04-12T20:00:00Z,719,360
2024-04-12T21:00:00Z,613,236
2024-04-12T22:00:00Z,498,136
2024-04-12T23:00:00Z,379,65
2024-04-13T00:00:00Z,277,52
2024-04-13T01:00:00Z,189,71
2024-04-13T02:00:00Z,109,143
2024-04-13T03:00:00Z,59,232
2024-04-13T04:00:00Z,49,53
2024-04-13T05:00:00Z,72,68
2024-04-13T06:00:00Z,114,142
